finess;rs_finess;finess_geo;rs_finess_geo;region;participation;Depot;nb_rep_score_all_rea_ajust;score_all_rea_ajust;classement;evolution;nb_rep_score_accueil_rea_ajust;score_accueil_rea_ajust;nb_rep_score_PECinf_rea_ajust;score_PECinf_rea_ajust;nb_rep_score_PECmed_rea_ajust;score_PECmed_rea_ajust;nb_rep_score_chambre_rea_ajust;score_chambre_rea_ajust;nb_rep_score_repas_rea_ajust;score_repas_rea_ajust;nb_rep_score_sortie_rea_ajust;score_sortie_rea_ajust;taux_reco_brut;nb_reco_brut
850025867;GROUPE PUBLIC HOSPITALIER ET MEDICO SOCIAL DES COLLINES VEND;850000647;HOPITAL DES COLLINES VENDEENNES;Pays de la Loire;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
850000035;CENTRE HOSPITALIER DE FONTENAY LE COMTE;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;Pays de la Loire;1- Obligatoire;1- Oui;207.0;73.58;C;;207.0;73.8;207.0;82.18;207.0;79.72;207.0;74.81;207.0;65.11;207.0;59.81;50.0;206.0
860013382;GROUPE HOSPITALIER NORD-VIENNE;860000025;CHU DE POITIERS - SITE CHATELLERAULT;Nouvelle Aquitaine;1- Obligatoire;1- Oui;235.0;73.84;C;;235.0;73.64;235.0;80.62;235.0;81.17;235.0;73.55;235.0;60.84;235.0;63.67;56.8;234.0
860013382;GROUPE HOSPITALIER NORD-VIENNE;860000033;CHU DE POITIERS - SITE DE LOUDUN;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
860014208;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
860014208;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;860000223;CHU LA MILETRIE;Nouvelle Aquitaine;1- Obligatoire;1- Oui;1887.0;73.69;C;;1887.0;73.43;1887.0;81.42;1887.0;79.1;1887.0;73.89;1887.0;61.42;1887.0;63.34;58.2;1874.0
860010321;POLYCLINIQUE DE POITIERS;860010321;POLYCLINIQUE DE POITIERS;Nouvelle Aquitaine;1- Obligatoire;1- Oui;359.0;75.89;B;;359.0;79.16;359.0;82.53;359.0;82.58;359.0;72.83;359.0;56.92;359.0;66.68;64.0;358.0
860780311;CLINIQUE DE CHATELLERAULT;860780311;CLINIQUE DE CHATELLERAULT;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
860780568;CLINIQUE DU FIEF DE GRIMOIRE;860780568;CLINIQUE DU FIEF DE GRIMOIRE;Nouvelle Aquitaine;1- Obligatoire;1- Oui;284.0;73.28;C;;284.0;71.06;284.0;83.06;284.0;80.92;284.0;74.33;284.0;61.48;284.0;59.73;61.3;284.0
870000015;CENTRE HOSPITALIER UNIVERSITAIRE DE LIMOGES;870000064;C H U  DUPUYTREN  LIMOGES;Nouvelle Aquitaine;1- Obligatoire;1- Oui;473.0;74.81;B;;473.0;72.75;473.0;83.48;473.0;80.65;473.0;76.12;473.0;61.01;473.0;64.73;61.4;471.0
870000023;CENTRE HOSPITALIER DE ST-JUNIEN;870000098;CENTRE HOSPITALIER SAINT JUNIEN;Nouvelle Aquitaine;1- Obligatoire;1- Oui;39.0;74.57;B;;39.0;78.74;39.0;81.68;39.0;78.89;39.0;70.91;39.0;60.58;39.0;65.37;66.7;39.0
870000031;CENTRE HOSPITALIER  JACQUES BOUTARD  ST-YRIEIX-LA-PERCHE;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;Nouvelle Aquitaine;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
870000288;CLINIQUE FRANCOIS CHENIEUX;870000288;CLINIQUE FRANCOIS CHENIEUX;Nouvelle Aquitaine;1- Obligatoire;1- Oui;354.0;74.96;B;;354.0;74.63;354.0;81.36;354.0;80.51;354.0;79.37;354.0;56.27;354.0;64.69;61.0;354.0
870000411;CLINIQUE DES EMAILLEURS-COLOMBIER LIMOGES;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;Nouvelle Aquitaine;1- Obligatoire;1- Oui;265.0;75.64;B;;265.0;76.59;265.0;82.82;265.0;81.39;265.0;75.63;265.0;58.72;265.0;66.7;65.3;265.0
870000015;CENTRE HOSPITALIER UNIVERSITAIRE DE LIMOGES;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;Nouvelle Aquitaine;1- Obligatoire;1- Oui;74.0;71.6;C;;74.0;65.46;74.0;82.33;74.0;79.43;74.0;70.09;74.0;60.0;74.0;62.75;58.1;74.0
880007059;CENTRE HOSPITALIER INTERCOMMUNAL EMILE DURKHEIM EPINAL;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;Grand Est;1- Obligatoire;1- Oui;99.0;70.72;C;;99.0;71.02;99.0;79.61;99.0;78.59;99.0;62.52;99.0;57.49;99.0;63.62;38.4;99.0
880780077;CENTRE HOSPITALIER SAINT CHARLES DE SAINT DIE;880000047;CENTRE HOSPITALIER DE SAINT-DIE;Grand Est;1- Obligatoire;1- Oui;41.0;72.33;C;;41.0;70.3;41.0;76.63;41.0;78.2;41.0;76.18;41.0;59.6;41.0;64.7;48.8;41.0
880007299;CENTRE HOSPITALIER INTERCOMMUNAL DE L'OUEST VOSGIEN;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;Grand Est;1- Obligatoire;1- Oui;111.0;74.07;B;;111.0;71.82;111.0;81.76;111.0;77.9;111.0;75.28;111.0;66.58;111.0;65.53;51.4;111.0
880780093;CENTRE HOSPITALIER DE REMIREMONT;880000062;CENTRE HOSPITALIER DE REMIREMONT;Grand Est;1- Obligatoire;1- Oui;189.0;72.63;C;;189.0;72.31;189.0;80.92;189.0;78.03;189.0;71.81;189.0;68.32;189.0;58.78;59.3;189.0
880007299;CENTRE HOSPITALIER INTERCOMMUNAL DE L'OUEST VOSGIEN;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;Grand Est;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
880788591;POLYCLINIQUE LA LIGNE BLEUE;880788591;POLYCLINIQUE LA LIGNE BLEUE;Grand Est;1- Obligatoire;1- Oui;509.0;75.29;B;;509.0;76.04;509.0;81.75;509.0;80.01;509.0;75.75;509.0;59.88;509.0;66.82;58.2;509.0
890000169;CLINIQUE PAUL PICQUET A SENS;890000169;CLINIQUE PAUL PICQUET SENS;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;181.0;76.18;B;;181.0;77.74;181.0;80.79;181.0;79.99;181.0;79.54;181.0;70.12;181.0;63.61;69.6;181.0
890002389;POLYCLINIQUE SAINTE MARGUERITE A AUXERRE;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;109.0;75.41;B;;109.0;75.22;109.0;82.16;109.0;82.17;109.0;76.0;109.0;59.99;109.0;64.56;50.5;109.0
890000037;CH AUXERRE;890975527;CH AUXERRE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;121.0;72.93;C;;121.0;70.48;121.0;82.46;121.0;78.63;121.0;72.39;121.0;65.36;121.0;61.5;43.0;121.0
890000409;CH AVALLON;890975535;CH AVALLON;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;42.0;71.98;C;;42.0;75.03;42.0;79.17;42.0;73.58;42.0;75.49;42.0;69.98;42.0;55.99;51.2;41.0
890000417;CH JOIGNY;890975543;CH JOIGNY;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
890970569;CH SENS;890975550;CH SENS;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;148.0;69.16;D;;148.0;64.05;148.0;78.54;148.0;75.34;148.0;68.65;148.0;56.42;148.0;62.55;39.9;148.0
890000433;CENTRE HOSPITALIER DU TONNERROIS;890975568;CENTRE HOSPITALIER DU TONNERROIS;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
900000035;HOPITAL PRIVE DE LA MIOTTE;900000035;HOPITAL PRIVE DE LA MIOTTE;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;103.0;78.15;A;;103.0;76.28;103.0;84.36;103.0;85.28;103.0;75.64;103.0;67.02;103.0;71.34;73.5;102.0
900000365;HOPITAL NORD FRANCHE COMTE;900003039;HNFC SITE TREVENANS;Bourgogne-Franche-Comté;1- Obligatoire;1- Oui;355.0;70.77;C;;355.0;70.32;355.0;79.45;355.0;76.14;355.0;72.09;355.0;57.49;355.0;59.72;39.0;354.0
910110014;CENTRE HOSPITALIER D'ARPAJON;910000272;CH D ARPAJON;Ile de France;1- Obligatoire;1- Oui;378.0;69.16;D;;378.0;70.14;378.0;79.63;378.0;74.84;378.0;64.23;378.0;57.67;378.0;57.8;43.7;378.0
910019447;CH SUD ESSONNE-DOURDAN-ETAMPES;910000280;CH DOURDAN ETAMPES SITE DOURDAN;Ile de France;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
910110055;CENTRE HOSPITALIER LONGJUMEAU;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;Ile de France;1- Obligatoire;1- Oui;328.0;67.78;D;;328.0;65.93;328.0;78.31;328.0;76.75;328.0;60.76;328.0;55.66;328.0;58.45;34.9;327.0
910110055;CENTRE HOSPITALIER LONGJUMEAU;910000306;CH D ORSAY;Ile de France;1- Obligatoire;1- Oui;153.0;69.66;D;;153.0;67.37;153.0;79.12;153.0;76.81;153.0;67.48;153.0;59.31;153.0;59.37;44.4;153.0
910019447;CH SUD ESSONNE-DOURDAN-ETAMPES;910001973;CH DOURDAN ETAMPES SITE ETAMPES;Ile de France;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
910015965;CLINIQUE  LE MOULIN DE VIRY;910015965;CLINIQUE LE MOULIN DE VIRY;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
910110055;CENTRE HOSPITALIER LONGJUMEAU;910018423;CH DES DEUX VALLEES SITE JUVISY;Ile de France;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
910002773;CENTRE HOSPITALIER SUD FRANCILIEN;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;Ile de France;1- Obligatoire;1- Oui;619.0;71.73;C;;619.0;68.18;619.0;80.72;619.0;78.05;619.0;76.96;619.0;56.9;619.0;60.5;53.2;619.0
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);910100023;HU HENRI MONDOR SITE JOFFRE APHP;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
910150028;CENTRE HOSPITALIER DE BLIGNY;910150028;CENTRE HOSPITALIER DE BLIGNY;Ile de France;1- Obligatoire;1- Oui;135.0;80.08;A;;135.0;81.91;135.0;87.51;135.0;85.9;135.0;82.06;135.0;69.17;135.0;67.09;85.2;135.0
910150069;HOPITAL PRIVE  GERIATRIQUE LES MAGNOLIAS;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;Ile de France;2- Facultatif;1- Oui;84.0;69.06;D;;84.0;72.66;84.0;72.86;84.0;72.62;84.0;77.32;84.0;66.47;84.0;50.26;42.2;83.0
910300011;HOPITAL PRIVE DE PARIS - ESSONNE;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;Ile de France;1- Obligatoire;1- Oui;119.0;69.2;D;;119.0;65.95;119.0;77.97;119.0;74.43;119.0;68.18;119.0;61.29;119.0;58.8;47.1;119.0
910300029;HOPITAL PRIVE ATHIS MONS/JULES VALLES;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;Ile de France;2- Facultatif;1- Oui;58.0;57.73;D;;58.0;58.34;58.0;63.95;58.0;63.55;58.0;64.68;58.0;50.38;58.0;41.0;12.1;58.0
910300060;CLINIQUE GERIATRIQUE LES VALLEES;910300060;CLINIQUE GERIATRIQUE LES VALLEES;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
910300144;CENTRE MEDICO-CHIRURGICAL ET OBSTETRICAL D'EVRY;910300144;CMCO D EVRY;Ile de France;1- Obligatoire;1- Oui;210.0;69.36;D;;210.0;66.28;210.0;77.54;210.0;79.17;210.0;67.39;210.0;47.91;210.0;62.13;44.2;208.0
910300177;CLINIQUE DE L'YVETTE;910300177;CLINIQUE DE L YVETTE;Ile de France;1- Obligatoire;1- Oui;206.0;73.39;C;;206.0;68.21;206.0;81.01;206.0;80.75;206.0;75.48;206.0;55.85;206.0;67.65;53.2;205.0
910300219;HOPITAL PRIVE JACQUES CARTIER -GENERAL E DE SANTE;910300219;HOPITAL PRIVE JACQUES CARTIER;Ile de France;1- Obligatoire;1- Oui;364.0;71.35;C;;364.0;72.17;364.0;79.61;364.0;80.05;364.0;70.47;364.0;53.56;364.0;60.03;56.5;363.0
910300300;HOPITAL PRIVE DU VAL D'YERRES;910300300;HOPITAL PRIVE DU VAL D YERRES;Ile de France;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
910300326;CLINIQUE PASTEUR;910300326;CLINIQUE PASTEUR;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
910803543;HOPITAL  PRIVE CLAUDE GALIEN;910803543;HOPITAL PRIVE CLAUDE GALIEN;Ile de France;1- Obligatoire;1- Oui;763.0;69.3;D;;763.0;70.19;763.0;77.23;763.0;77.27;763.0;70.05;763.0;52.91;763.0;56.31;40.9;761.0
910805357;CLINIQUE DE L'ESSONNE;910805357;CLINIQUE DE L ESSONNE;Ile de France;1- Obligatoire;1- Oui;161.0;71.15;C;;161.0;65.73;161.0;78.54;161.0;80.67;161.0;72.5;161.0;52.6;161.0;65.08;45.0;160.0
920000460;CLCC  INSTITUT CURIE CENTRE RENE HUGUENIN;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;Ile de France;1- Obligatoire;1- Oui;391.0;78.5;A;;391.0;76.61;391.0;86.56;391.0;83.9;391.0;76.68;391.0;68.44;391.0;70.43;78.5;391.0
920110020;CENTRE D'ACCUEIL ET DE SOINS HOSPITALIERS DE NANTERRE;920000577;CH DE NANTERRE;Ile de France;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
920026374;CENTRE HOSP INTERCOMMUNAL DE COURBEVOIE NEUILLY PUTEAUX;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;Ile de France;1- Obligatoire;1- Oui;33.0;70.97;C;;33.0;68.62;33.0;80.84;33.0;76.6;33.0;71.19;33.0;55.89;33.0;60.58;51.5;33.0
920009909;CENTRE HOSPITALIER DES QUATRE VILLES;920000619;CH DES QUATRE VILLES SITE ST CLOUD;Ile de France;1- Obligatoire;1- Oui;338.0;73.02;C;;338.0;73.34;338.0;80.73;338.0;78.98;338.0;70.53;338.0;53.95;338.0;66.73;60.9;338.0
920009909;CENTRE HOSPITALIER DES QUATRE VILLES;920000627;CH DES QUATRE VILLES SITE SEVRES;Ile de France;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
920000635;HOPITAL SUISSE DE PARIS;920000635;HOPITAL SUISSE DE PARIS;Ile de France;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
920000643;INSTITUT HOSPITALIER FRANCO-BRITANNIQUE SITE KLEBER;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;Ile de France;1- Obligatoire;1- Oui;544.0;71.1;C;;544.0;67.85;544.0;78.77;544.0;80.12;544.0;71.38;544.0;57.02;544.0;62.01;54.1;543.0
920000650;HOPITAL FOCH;920000650;HOPITAL FOCH;Ile de France;1- Obligatoire;1- Oui;2608.0;73.94;C;;2608.0;74.57;2608.0;81.01;2608.0;81.01;2608.0;73.13;2608.0;57.53;2608.0;64.69;66.6;2604.0
920000684;CENTRE CHIRURGICAL MARIE LANNELONGUE;920000684;HOPITAL MARIE LANNELONGUE;Ile de France;1- Obligatoire;1- Oui;459.0;70.86;C;;459.0;72.1;459.0;80.33;459.0;79.74;459.0;66.38;459.0;51.13;459.0;60.14;70.6;456.0
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100013;HU OUEST SITE AMBROISE PARE APHP;Ile de France;1- Obligatoire;1- Oui;833.0;71.33;C;;833.0;71.52;833.0;80.36;833.0;79.82;833.0;64.87;833.0;53.95;833.0;63.67;48.9;832.0
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;Ile de France;1- Obligatoire;1- Oui;1557.0;70.2;D;;1557.0;67.63;1557.0;79.47;1557.0;79.65;1557.0;65.66;1557.0;56.49;1557.0;61.1;51.6;1555.0
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100039;HU PARIS NORD SITE BEAUJON APHP;Ile de France;1- Obligatoire;1- Oui;835.0;70.65;D;;835.0;65.57;835.0;81.85;835.0;82.36;835.0;64.22;835.0;52.23;835.0;62.45;55.1;833.0
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;Ile de France;1- Obligatoire;1- Oui;830.0;69.31;D;;830.0;66.24;830.0;78.08;830.0;79.27;830.0;65.17;830.0;56.95;830.0;60.77;51.2;828.0
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100054;HU PARIS SITE RAYMOND POINCARE APHP;Ile de France;1- Obligatoire;1- Oui;253.0;72.19;C;;253.0;71.34;253.0;81.09;253.0;81.57;253.0;67.29;253.0;56.36;253.0;63.2;52.4;252.0
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);920100062;HU PARIS OUEST SITE CELTON APHP;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
920120011;HOPITAL D'INSTRUCTION DES ARMEES A CLAMART;920120011;HIA PERCY;Ile de France;1- Obligatoire;1- Oui;494.0;76.73;B;;494.0;76.26;494.0;83.49;494.0;84.17;494.0;75.05;494.0;65.29;494.0;67.8;77.3;493.0
920300043;HOPITAL PRIVE D'ANTONY;920300043;HOPITAL PRIVE D ANTONY;Ile de France;1- Obligatoire;1- Oui;1479.0;69.29;D;;1479.0;66.41;1479.0;78.75;1479.0;79.92;1479.0;68.75;1479.0;55.0;1479.0;56.57;46.4;1475.0
920300183;CENTRE CHIRURGICAL DES PRINCES;920300183;CENTRE CHIRURGICAL DES PRINCES;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
920300191;CLINIQUE CHIRURGICALE MARCEL SEMBAT;920300191;CLINIQUE MARCEL SEMBAT CCBB;Ile de France;1- Obligatoire;1- Oui;115.0;75.89;B;;115.0;73.93;115.0;83.13;115.0;86.45;115.0;71.64;115.0;55.31;115.0;69.6;53.0;115.0
920300266;CLINIQUE DU PLATEAU;920300266;CLINIQUE DU PLATEAU;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
920300365;CLINIQUE LA MONTAGNE;920300365;CLINIQUE LA MONTAGNE;Ile de France;1- Obligatoire;1- Oui;45.0;72.44;C;;45.0;72.63;45.0;79.61;45.0;80.9;45.0;72.77;45.0;54.22;45.0;60.33;47.7;44.0
920300415;CLINIQUE LAMBERT;920300415;CLINIQUE LAMBERT;Ile de France;1- Obligatoire;1- Oui;232.0;73.23;C;;232.0;71.2;232.0;82.05;232.0;82.96;232.0;70.31;232.0;55.52;232.0;64.29;50.4;232.0
920300597;CLINIQUE DE MEUDON LA FORET-VELIZY;920300597;CLINIQUE DE MEUDON LA FORET;Ile de France;1- Obligatoire;1- Oui;306.0;74.79;B;;306.0;75.17;306.0;81.1;306.0;81.93;306.0;73.93;306.0;58.33;306.0;65.81;50.3;304.0
920300712;CENTRE CHIRURGICAL PIERRE CHEREST;920300712;CTRE CHIRURGICAL PIERRE CHEREST;Ile de France;2- Facultatif;1- Oui;42.0;73.53;C;;42.0;63.22;42.0;82.45;42.0;84.47;42.0;73.35;42.0;62.68;42.0;65.84;50.0;42.0
920300753;CENTRE CHIRURGICAL AMBROISE PARE;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;Ile de France;1- Obligatoire;1- Oui;1336.0;73.66;C;;1336.0;72.41;1336.0;81.65;1336.0;82.78;1336.0;73.45;1336.0;56.92;1336.0;63.18;63.1;1332.0
920300761;CLINIQUE HARTMANN;920300761;CLINIQUE HARTMANN;Ile de France;1- Obligatoire;1- Oui;318.0;73.66;C;;318.0;68.07;318.0;82.2;318.0;83.04;318.0;74.32;318.0;60.5;318.0;63.55;51.7;317.0
920300787;HOPITAL AMERICAIN;920300787;HOPITAL AMERICAIN;Ile de France;1- Obligatoire;1- Oui;452.0;81.77;A;;452.0;82.1;452.0;85.24;452.0;86.15;452.0;85.15;452.0;78.69;452.0;70.9;74.1;452.0
920300837;CLINIQUE LES MARTINETS;920300837;CLINIQUE LES MARTINETS;Ile de France;2- Facultatif;1- Oui;36.0;74.52;B;;36.0;72.54;36.0;82.95;36.0;86.0;36.0;72.32;36.0;47.5;36.0;66.2;38.9;36.0
920300936;CLINIQUE CHIRURGICALE DU VAL D'OR;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;Ile de France;1- Obligatoire;1- Oui;82.0;75.11;B;;82.0;73.7;82.0;82.29;82.0;85.69;82.0;74.48;82.0;46.83;82.0;68.94;59.8;82.0
930021480;GROUPE HOSPITALIER INTERCOMMUNAL LE RAINCY-MONTFERMEIL;930000286;GHI LE RAINCY MONTFERMEIL;Ile de France;1- Obligatoire;1- Oui;121.0;66.76;D;;121.0;65.66;121.0;76.12;121.0;77.35;121.0;63.68;121.0;43.93;121.0;58.08;34.7;121.0
930110036;CENTRE HOSPITALIER INTERCOMMUNAL DE MONTREUIL;930000302;CHI ANDRE GREGOIRE;Ile de France;1- Obligatoire;1- Oui;397.0;66.51;D;;397.0;60.69;397.0;75.69;397.0;76.39;397.0;64.28;397.0;54.01;397.0;59.6;43.3;397.0
930110051;CENTRE HOSPITALIER DE ST-DENIS (HOPITAL DELAFONTAINE);930000328;CH GENERAL DELAFONTAINE;Ile de France;1- Obligatoire;1- Oui;212.0;67.22;D;;212.0;63.7;212.0;76.14;212.0;77.87;212.0;65.78;212.0;48.76;212.0;59.01;35.2;210.0
930110069;CENTRE HOSPITALIER  ROBERT BALLANGER D'AULNAY SOUS BOIS;930000336;CHI ROBERT BALLANGER;Ile de France;1- Obligatoire;1- Oui;145.0;69.16;D;;145.0;69.99;145.0;77.48;145.0;75.23;145.0;67.96;145.0;51.93;145.0;58.84;38.6;145.0
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);930100011;HU PARIS SSTDENIS SITE MURET APHP;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);930100037;HU PARIS SITE AVICENNE APHP;Ile de France;1- Obligatoire;1- Oui;542.0;69.4;D;;542.0;66.35;542.0;79.73;542.0;78.39;542.0;68.44;542.0;51.88;542.0;59.17;42.1;539.0
750712184;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);930100045;HU PARIS SITE JEAN VERDIER APHP;Ile de France;1- Obligatoire;1- Oui;273.0;67.92;D;;273.0;64.41;273.0;77.32;273.0;77.42;273.0;57.64;273.0;56.31;273.0;64.45;31.1;270.0
930150032;MATERNITE DES LILAS;930150032;MATERNITE DES LILAS;Ile de France;1- Obligatoire;1- Oui;321.0;71.91;C;;321.0;72.1;321.0;83.33;321.0;82.4;321.0;61.99;321.0;53.28;321.0;61.39;59.2;321.0
930300025;HOPITAL EUROPEEN LA ROSERAIE;930300025;HOPITAL EUROPEEN LA ROSERAIE;Ile de France;1- Obligatoire;1- Oui;94.0;65.43;D;;94.0;63.44;94.0;73.32;94.0;76.94;94.0;57.39;94.0;44.66;94.0;61.69;27.7;94.0
930300066;HOPITAL PRIVE DE L'EST PARISIEN-CLINIQUE D'AULNAY;930300066;HOPITAL PRIVE DE L EST PARISIEN;Ile de France;1- Obligatoire;1- Oui;81.0;70.67;D;;81.0;71.1;81.0;77.11;81.0;79.42;81.0;70.84;81.0;53.19;81.0;60.47;39.5;81.0
930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;Ile de France;1- Obligatoire;1- Oui;61.0;70.29;D;;61.0;67.24;61.0;78.62;61.0;78.29;61.0;71.33;61.0;59.4;61.0;58.79;36.1;61.0
930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;Ile de France;1- Obligatoire;1- Oui;563.0;67.57;D;;563.0;68.2;563.0;76.91;563.0;76.22;563.0;70.61;563.0;53.41;563.0;49.98;40.9;562.0
930300264;CLINIQUE DES LILAS;930300264;CLINIQUE DES LILAS;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
930300298;POLYCLINIQUE VAUBAN SANTE;930300298;POLYCLINIQUE VAUBAN SANTE;Ile de France;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
930300553;CLINIQUE DE L'ESTREE;930300553;CLINIQUE DE L ESTREE;Ile de France;1- Obligatoire;1- Oui;338.0;67.24;D;;338.0;67.91;338.0;74.42;338.0;75.9;338.0;71.01;338.0;51.12;338.0;52.02;36.5;337.0
930300587;CLINIQUE DU LANDY;930300587;CLINIQUE DU LANDY;Ile de France;2- Facultatif;1- Oui;;;DI;;;;;;;;;;;;;;;
930300595;HOPITAL PRIVE DU VERT GALANT;930300595;HOPITAL PRIVE DU VERT GALANT;Ile de France;1- Obligatoire;1- Oui;102.0;72.37;C;;102.0;73.73;102.0;80.37;102.0;80.84;102.0;68.05;102.0;47.92;102.0;65.57;39.2;102.0
930300645;SOCIETE D'EXPLOITATION DU CENTRE CARDIOLOGIQUE DU NORD;930300645;CENTRE CARDIOLOGIQUE DU NORD;Ile de France;1- Obligatoire;1- Oui;352.0;70.04;D;;352.0;69.73;352.0;78.58;352.0;77.96;352.0;72.63;352.0;58.91;352.0;55.54;64.0;350.0
940110018;CENTRE HOSPITALIER INTERCOMMUNAL DE CRETEIL;940000573;CHI DE CRETEIL;Ile de France;1- Obligatoire;1- Oui;166.0;71.02;C;;166.0;69.92;166.0;79.61;166.0;79.81;166.0;66.46;166.0;49.09;166.0;64.65;51.2;166.0
940110042;CENTRE HOSPITALIER INTERCOMMUNAL DE VILLENEUVE-SAINT-GEORGES;940000599;CHI LUCIE ET RAYMOND AUBRAC;Ile de France;1- Obligatoire;1- Oui;;;DI;;;;;;;;;;;;;;;
940000649;HOPITAL SAINT-CAMILLE - BRY-SUR-MARNE;940000649;HOPITAL SAINT CAMILLE;Ile de France;1- Obligatoire;1- Oui;65.0;70.88;C;;65.0;69.07;65.0;78.85;65.0;77.41;65.0;72.95;65.0;53.71;65.0;61.64;49.2;65.0
940000656;GUSTAVE ROUSSY - HOPITAL DE CHEVILLY-LARUE;940000656;CLCC HOPITAL GUSTAVE ROUSSY;Ile de France;2- Facultatif;1- Oui;31.0;77.3;A;;31.0;77.92;31.0;85.59;31.0;85.22;31.0;79.17;31.0;67.34;31.0;61.26;67.7;31.0
